Time,AirTemp_Obs,AirTemp_CLM,RH_Obs,RH_CLM,Shortwave_Obs,Shortwave_CLM,Longwave_Obs,Longwave_CLM,AirPressure_Obs,AirPressure_CLM,Rainfall_Obs,Rainfall_CLM,Snowfall_Obs,Snowfall_CLM,SnowDepth_MSC_obs,SnowDepth_CLM,SWE_CLM,SCF_CLM,SoilTemp_2cm_Obs,SoilTemp_5cm_Obs,SoilTemp_10cm_Obs,SoilTemp_20cm_Obs,SnowLayerThickness_1,SnowLayerThickness_2,SnowLayerThickness_3,SnowLayerThickness_4,SnowLayerDensities_1,SnowLayerDensities_2,SnowLayerDensities_3,SnowLayerDensities_4,SnowLayerGrainRadii_1,SnowLayerGrainRadii_2,SnowLayerGrainRadii_3,SnowLayerGrainRadii_4,SnowThermalConductivities_1,SnowThermalConductivities_2,SnowThermalConductivities_3,SnowThermalConductivities_4,SnowLayerTemps_1,SnowLayerTemps_2,SnowLayerTemps_3,SnowLayerTemps_4,SnowIceContent_1,SnowIceContent_2,SnowIceContent_3,SnowIceContent_4,SnowLiquidWater_1,SnowLiquidWater_2,SnowLiquidWater_3,SnowLiquidWater_4,SoilTemp_1cm_CLM,SoilTemp_4cm_CLM,SoilTemp_9cm_CLM,SoilTemp_10cm_CLM,SoilTemp_16cm_CLM,SoilTemp_26cm_CLM,SoilTemp_40cm_CLM,SoilTemp_80cm_CLM,SoilTemp_136cm_CLM,SoilTemp_170cm_CLM,SoilTemp_208cm_CLM,SoilTemp_250cm_CLM,SoilTemp_299cm_CLM,SoilTemp_358cm_CLM,SoilTemp_427cm_CLM,PotentialSoilWater_1cm_CLM,SoilMoisture_2cm_Obs,PotentialSoilWater_4cm_CLM,SoilMoisture_5cm_Obs,PotentialSoilWater_9cm_CLM,SoilMoisture_10cm_Obs,PotentialSoilWater_16cm_CLM,SoilMoisture_20cm_Obs,PotentialSoilWater_26cm_CLM,NEE_Obs,NEE_CLM,CH4_Obs,CH4_CLM,NPP_CLM,CO2Flux_CLM,SoilResp_CLM
2017-09-15 00:00,7.4,7.4999938964844,96,93.9778594970703,0,314.399993896484,320.9,1.00000001335143e-10,100.12,100.12,0,0,0,0,0,0,0,0,4.165,5.009,4.947,4.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0734802246094,5.6149841308594,5.51284179687502,5.4658142089844,4.99263916015627,4.14675292968752,3.20070800781252,1.54403076171877,-6.10351560226263e-06,-0.512945556640602,-1.2534240722656,-2.1055969238281,-3.0930236816406,-4.19022216796873,-5.2869934082031,-0.0278103835880756,0.227,-0.0275155901908875,0.213,-0.0269990973174572,0.329,-0.0262645557522774,0.441,-0.0252248197793961,2.07247,5.40521743200986,0.00114889,0.0339695844771757,-1.49521534796416,19.8191300728714,4.22285856825643
2017-09-16 00:00,8.3,7.10000000000002,88,95.9852523803711,0,312.200012207031,309.7,1.00000001335143e-10,99.59,99.61,0,0,0,0,0,0,0,0,4.944,5.001,4.726,4.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.39913330078127,5.31423339843752,5.07476196289065,5.23543701171877,4.5873962402344,3.95900878906252,3.27541503906252,1.65505371093752,-6.10351560226263e-06,-0.509100341796852,-1.24393310546873,-2.0903381347656,-3.07169189453123,-4.16367187499998,-5.2575744628906,-0.0279582627117634,0.228,-0.0276662688702345,0.215,-0.0271805673837662,0.328,-0.0265034809708595,0.441,-0.0255486462265253,1.08202,5.4979183421091,0.00165415,0.0356650780700488,-1.62683717887476,20.1590333657272,4.18122143129493
2017-09-17 00:00,3.2,3.39998779296877,98,96.9913558959961,0,309.100006103516,313.5,1.00000001335143e-10,99.43,99.44,0,0,0,0,0,0,0,0,1.572,3.901,4.325,4.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.67659912109377,4.5795837402344,4.72506103515627,4.45717773437502,4.5248962402344,3.9988952636719,3.31044921875002,1.72408447265627,-6.10351560226263e-06,-0.505072021484352,-1.23441162109373,-2.07535400390623,-3.0507873535156,-4.1375793457031,-5.22858276367185,-0.0284020286053419,0.224,-0.0281076058745384,0.217,-0.0276121720671654,0.324,-0.0269231125712395,0.446,-0.0259567461907864,1.83887,5.11909055028833,0.000932536,0.0349596381078906,-1.32524797848568,18.7699986370605,4.09702630345241
2017-09-18 00:00,3.7,3.30001220703127,97,94.9860458374023,0,298.700012207031,304.2,1.00000001335143e-10,99.84,99.82,0,0,0,0,0,0,0,0,0.882,2.858,3.236,3.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.30056152343752,4.09743652343752,4.18462524414065,3.97295532226565,3.98455200195315,3.57940063476565,3.12056884765627,1.75591430664065,-6.10351560226263e-06,-0.501043701171852,-1.22489013671873,-2.06058349609373,-3.0302795410156,-4.1119445800781,-5.19998779296873,-0.0289098620414734,0.219,-0.0286149587482214,0.222,-0.0281114019453526,0.326,-0.0274092946201563,0.444,-0.026424853131175,1.42232,5.04968360940353,0.00124329,0.0336721098778694,-1.33171712872661,18.5155071957252,4.01551649468772
2017-09-19 00:00,5.7,6.10000000000002,87,86.9595108032227,0,278.5,278.3,1.00000001335143e-10,99.67,99.68,0,0,0,0,0,0,0,0,1.404,2.725,2.93,2.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6663757324219,4.03960571289065,4.07186279296877,3.97786865234377,3.78481445312502,3.3214050292969,2.89666137695315,1.72219238281252,-6.10351560226263e-06,-0.497167968749977,-1.2154602050781,-2.04599609374998,-3.0101379394531,-4.08673706054685,-5.17182006835935,-0.0294671729207039,0.215,-0.0291722472757101,0.22,-0.0286616180092096,0.316,-0.0279440656304359,0.445,-0.0269363820552826,0.505427,5.0785935758772,0.000367,0.0338164874028848,-1.39095650952492,18.6215099959347,3.9844876554617
2017-09-20 00:00,4,4.39998779296877,94,91.9768371582031,0,330,327,1.00000001335143e-10,100.75,100.7,1.96931721155695e-06,0,0,0,0,0,0,0,3.576,3.228,3.068,2.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.83782348632815,3.8156677246094,3.74288330078127,3.79097900390627,3.5202575683594,3.15749511718752,2.7639099121094,1.65737304687502,-6.10351560226263e-06,-0.493505859374977,-1.20612182617185,-2.03165283203123,-2.9903625488281,-4.06195678710935,-5.14401855468748,-0.0297689232975245,0.219,-0.0294745713472366,0.219,-0.0289802271872759,0.321,-0.0282942689955235,0.446,-0.0273338574916124,0.908445,5.12983909649906,0.00150167,0.0305220484837909,-1.48000929324921,18.8094103896711,3.94452956234098
2017-09-21 00:00,0.3,0.800012207031273,98,97.9952545166016,0.203,316.799987792969,314,1.00000001335143e-10,101.25,101.25,0,0.000185497745405883,0,0.000278246618108824,0,0,0,0,1.499,2.742,2.91,2.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.334466552734398,2.94075927734377,3.17659912109377,2.51384887695315,3.17409667968752,2.99886474609377,2.67690429687502,1.59319458007815,-6.10351560226263e-06,-0.489996337890602,-1.19693603515623,-2.01749267578123,-2.97089233398435,-4.0376037597656,-5.11661376953123,-0.0243033897131681,0.302,-0.0244202967733145,0.232,-0.0268327165395021,0.327,-0.0277785658836365,0.44,-0.0274980720132589,2.45252,4.839919144784,0.00138086,0.034682375853658,-1.24074857506349,17.7463698283667,3.8823167927025
2017-09-22 00:00,3,2.89998779296877,98,97.9944458007813,0.376,328.899993896484,329.5,0.218999996781349,100.61,100.63,1.74942057986136e-05,0,0,0,0,0,0,0,0.842,1.183,1.451,1.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48610839843752,2.4313903808594,2.4053894042969,2.43193969726565,2.39251098632815,2.38265380859377,2.31536254882815,1.5142761230469,-6.10351560226263e-06,-0.486578369140602,-1.1878723144531,-2.00357666015623,-2.95172729492185,-4.01361694335935,-5.0896057128906,-0.0278918594121933,0.306,-0.0276089683175087,0.248,-0.0272605288773775,0.362,-0.0268284305930138,0.44,-0.026282237842679,1.4518,4.88706807711384,0.000855661,0.0314299007765315,-1.34902494163915,17.9192500231227,3.81886238483503
2017-09-23 00:00,3.9,4.20000610351565,98,97.9938812255859,0,331.5,329.9,1.00000001335143e-10,100.15,100.14,1.3824060370485e-06,9.46407817536965e-06,0,0,0,0,0,0,3.354,2.921,2.628,2.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6027770996094,3.42305908203127,3.21218261718752,3.37465820312502,2.8707214355469,2.48638305664065,2.1664978027344,1.3904968261719,-6.10351560226263e-06,-0.483282470703102,-1.17899169921873,-1.9898742675781,-2.93289794921873,-3.9899963378906,-5.06293334960935,-0.0257851891219616,0.29,-0.0255233086645603,0.256,-0.0255077201873064,0.35,-0.0255299974232912,0.447,-0.0255148224532604,1.37298,5.14426621178834,-0.000238,0.0308195808590664,-1.49473038509404,18.862308846865,3.93859399242216
2017-09-24 00:00,3.8,3.9999938964844,98,97.9939575195313,0,333,331,1.00000001335143e-10,99.89,99.91,6.94585121947298e-05,5.44207177881617e-05,0,0,0,0,0,0,3.655,3.231,2.992,2.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.57390747070315,3.45070800781252,3.28240356445315,3.40801391601565,3.00090942382815,2.63408813476565,2.2333923339844,1.31075439453127,-6.10351560226263e-06,-0.480078124999977,-1.17026367187498,-1.97638549804685,-2.91434326171873,-3.96677246093748,-5.0366271972656,-0.022907568141818,0.311,-0.0227183345705271,0.266,-0.0233895350247622,0.363,-0.024017496034503,0.448,-0.0244970824569464,1.5245,5.20340805477017,0.000863511,0.0319164067919477,-1.4926687627992,19.0791622301123,4.00051960103574
2017-09-25 00:00,2.6,2.70000610351565,97,96.9917602539063,0,321.799987792969,323.2,1.00000001335143e-10,99.22,99.23,4.93250918151358e-07,2.3012829842628e-05,0,0,0,0,0,0,1.973,2.21,2.347,2.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.37441406250002,2.6313415527344,2.6694274902344,2.5952087402344,2.63106689453127,2.48128662109377,2.20803222656252,1.27968750000002,-6.10351560226263e-06,-0.476873779296852,-1.16171874999998,-1.9631408691406,-2.8961242675781,-3.94388427734373,-5.01068725585935,-0.0147484010085464,0.309,-0.0144962659105659,0.266,-0.0147669175639749,0.355,-0.0153860198333859,0.447,-0.0165531542152166,1.62876,5.21445284938001,0.000956564,0.0333194222513331,-1.37136564529939,19.1196590246691,4.12562548172824
2017-09-26 00:00,1.9,2.20000610351565,95,96.9921188354492,0,321,319.7,1.00000001335143e-10,100.21,100.15,1.51602059219688e-05,8.15132352727233e-06,0,0,0,0,0,0,2.152,2.301,2.295,2.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32122192382815,2.5152526855469,2.52846679687502,2.48171386718752,2.4614196777344,2.31255493164065,2.07296142578127,1.24212036132815,-6.10351560226263e-06,-0.473608398437477,-1.15329589843748,-1.95010986328123,-2.87814941406248,-3.92133178710935,-4.9851135253906,-0.0204293169081211,0.296,-0.020148690789938,0.264,-0.0198535621166229,0.347,-0.0195044260472059,0.45,-0.0191237051039934,1.09664,5.0061826519924,0.002217,0.0305352121606191,-1.34292519315969,18.3560024798786,3.94426451392664
2017-09-27 00:00,-0.2,-0.100012207031227,81,82.9679946899414,0,299.299987792969,297.4,1.00000001335143e-10,101.18,101.16,0,0,0,0,0,0,0,0,0.383,1.078,1.385,1.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.411950683593773,1.16933593750002,1.51259765625002,1.15517578125002,1.76900634765627,1.88933715820315,1.84786376953127,1.18453369140627,-6.10351560226263e-06,-0.470312499999977,-1.14499511718748,-1.9372619628906,-2.8604797363281,-3.89914550781248,-4.9598449707031,-0.0225039515644312,0.289,-0.0222113095223904,0.262,-0.0217969566583633,0.345,-0.0212874859571457,0.446,-0.0206511095166206,0.837105,4.60854429847791,-0.003414,0.0301946251330772,-1.12593293400926,16.8979960008914,3.75169790499176
2017-09-28 00:00,1.8,1.89998779296877,80,76.9529724121094,0,297.899993896484,303.6,1.00000001335143e-10,99.79,99.91,0,5.27777774550486e-05,0,2.77777780866018e-06,0,0,0,0,0.021,0.343,0.65,0.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.569390869140648,0.767816162109398,0.534875488281273,0.990686035156273,1.22356567382815,1.39898071289065,1.07662353515627,-6.10351560226263e-06,-0.467138671874977,-1.13681640624998,-1.92465820312498,-2.84308471679685,-3.87726440429685,-4.93491210937498,-0.0236050393432379,0.191,-0.0233177114278078,0.253,-0.0230481028556824,0.341,-0.0226301122456789,0.447,-0.0219371244311333,0.168688,4.5657869911893,-0.00034416,0.0397983755304737,-1.19942783018059,16.7412186805583,3.62868636114124
2017-09-29 00:00,1.1,1.30001220703127,93,89.9769592285156,0.015,312.5,312.5,0.256000012159348,99.34,99.28,1.03125909136304e-05,0,1.03125909136304e-05,0,0,0,0,0,0.9,0.917,0.978,0.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0400329589844,1.23739013671877,1.27251586914065,1.21196899414065,1.24807128906252,1.18770751953127,1.15548095703127,0.914819335937523,-6.10351560226263e-06,-0.464117431640602,-1.12882080078123,-1.9122375488281,-2.82596435546873,-3.85568847656248,-4.91031494140623,-0.0243184976279736,0.277,-0.0240249801427126,0.256,-0.0235670600086451,0.334,-0.022956695407629,0.447,-0.022123210132122,0.735479,4.60010182492817,0.0010831,0.0535830238538201,-1.20757322232192,16.8670397659989,3.66000387595453
2017-09-30 00:00,0.3,0.399987792968773,95,88.9767150878906,0,311.899993896484,310.3,1.00000001335143e-10,100.1,100.14,4.38606403013183e-06,1.53711880557239e-07,0,6.14847522228956e-07,0,0,0,0,0.465,0.686,0.875,0.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.424890136718773,0.854364013671898,0.986932373046898,0.821496582031273,1.05227050781252,1.06524047851565,1.05483398437502,0.786279296875023,-6.10351560226263e-06,-0.461309814453102,-1.12103881835935,-1.9000305175781,-2.80911865234373,-3.83444824218748,-4.88602294921873,-0.0241887103766203,0.29,-0.0239011272788048,0.266,-0.0235064588487148,0.338,-0.0229644104838371,0.447,-0.0221986044198275,0.68132,4.54730630117925,0.000361301,0.0512598151546677,-1.19488497608695,16.6734573968801,3.61646717487153
2017-10-01 00:00,-3.1,-2.89999999999998,87,79.9710922241211,0,224.399993896484,222.6,1.00000001335143e-10,100.51,100.53,0,0,0,0,0,9.64022037805989e-05,0.00829249992966652,0.0164801981300116,-0.107,0.265,0.496,0.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,-6.10351560226263e-06,0.199700927734398,0.0798889160156477,0.524316406250023,0.754205322265648,0.868981933593773,0.684197998046898,-6.10351560226263e-06,-0.458532714843727,-1.11343994140623,-1.88803710937498,-2.79251708984373,-3.81351318359373,-4.8620666503906,-0.0292496550828218,0.16,-0.0288863498717546,0.263,-0.0266105812042952,0.343,-0.0246942769736052,0.45,-0.0230454970151186,0.434229,3.99539038412146,0.000260461,0.0295043109196621,-0.785563288468419,14.6497654233317,3.46746634661711
2017-10-02 00:00,0.4,0.399987792968773,97,96.9931564331055,0,314.399993896484,314.6,1.00000001335143e-10,101.34,101.33,0,8.70103406214184e-07,0,3.48041362485674e-06,0,6.55209005344659e-05,0.00530838267877698,0.0286437571048737,0.094,0.079,0.252,0.243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,-6.10351560226263e-06,0.178125000000023,0.0712524414062727,0.320611572265648,0.464929199218773,0.597100830078148,0.567987060546898,-0.00964965820310226,-0.457281494140602,-1.10617675781248,-1.87628784179685,-2.77615966796873,-3.7928527832031,-4.8383850097656,-0.0252766907215118,0.19,-0.0249879155308008,0.225,-0.0247907936573029,0.332,-0.0244604777544737,0.443,-0.0238437261432409,0.847797,4.422025942902,0.000606458,0.0298749298960071,-1.19940102242668,16.2140953637797,3.47934657382894
2017-10-03 00:00,-0.2,0.399987792968773,91,86.9731903076172,0,306.700012207031,304.2,1.00000001335143e-10,100.42,100.46,0,0,0,0,0,0,0,0,0.088,0.03,0.188,0.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.0924926757812727,0.189111328125023,0.112634277343773,0.284234619140648,0.373101806640648,0.457818603515648,0.446832275390648,-0.0380920410156023,-0.463995361328102,-1.10086669921873,-1.8649963378906,-2.76010742187498,-3.77249755859373,-4.81503906249998,-0.0256869681179523,0.225,-0.0253898929804564,0.251,-0.0249117072671652,0.33,-0.0242879819124937,0.45,-0.0234260652214289,0.450846,4.40112165019124,-0.002058,0.0420988482302168,-1.18240967732086,16.1374466754582,3.47424280156244
2017-10-04 00:00,2.7,2.4999938964844,98,96.9919815063477,0.015,324,324.1,1.00000001335143e-10,100.61,100.59,0,0,0,0,0,0,0,0,0.264,0.03,0.185,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.356927490234398,0.342156982421898,0.279626464843773,0.329095458984398,0.324853515625023,0.357629394531273,0.343194580078148,-0.0781311035156023,-0.479986572265602,-1.09955444335935,-1.85489501953123,-2.74445190429685,-3.7524475097656,-4.79196777343748,-0.0243989564478397,0.274,-0.0241219364106655,0.251,-0.0239767618477345,0.33,-0.0237349476665258,0.447,-0.0232178792357445,0.883397,4.55530228174302,0.000424788,0.0444479128311167,-1.29796450053862,16.7027748279607,3.5104023722651
2017-10-05 00:00,3.6,3.30001220703127,89,88.9711685180664,0,308.299987792969,319.1,1.00000001335143e-10,99.45,99.57,0.000189816721008646,0,0,0,0,0,0,0,1.304,0.907,0.877,0.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2012878417969,0.799188232421898,0.691003417968773,0.836328125000023,0.579614257812523,0.452020263671898,0.370233154296898,0.265039062500023,-0.0731872558593523,-0.491888427734352,-1.1015686035156,-1.84659423828123,-2.7293762207031,-3.73273315429685,-4.7691711425781,-0.0247718710452318,0.271,-0.0244906675070524,0.256,-0.024053493514657,0.324,-0.0234825443476439,0.445,-0.0227131582796574,0.223386,4.65862421190163,0.00166693,0.0524826366101958,-1.33218618869187,17.0816224889466,3.57823447120003
2017-10-06 00:00,3,5.10000000000002,93,89.9694366455078,0,270.899993896484,262.9,1.00000001335143e-10,98,98.03,0,0,0,0,0,0,0,0,1.079,1.718,1.682,1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.793939208984398,1.61818847656252,1.55458984375002,1.42791137695315,1.25411376953127,0.869195556640648,0.552362060546898,0.237054443359398,-0.0722717285156023,-0.486639404296852,-1.10086669921873,-1.83942260742185,-2.7150939941406,-3.7133850097656,-4.74667968749998,-0.0227779950946569,0.293,-0.0224862992763519,0.279,-0.022090433165431,0.354,-0.0216112174093723,0.447,-0.0210161991417408,0.877769,4.62961670761148,0.001277,0.0550835905706836,-1.14992738831874,16.9752611634266,3.72841756683863
2017-10-07 00:00,1.2,0.999993896484398,99,98.9975204467773,0,318,317.4,1.00000001335143e-10,99.32,99.23,1.65595417957713e-06,3.91291587220621e-06,0,3.91291587220621e-06,0,0,0,0,1.052,0.85,0.847,0.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.799859619140648,0.842797851562523,0.766687011718773,0.803765869140648,0.681329345703148,0.617028808593773,0.555749511718773,0.264947509765648,-0.0669311523437273,-0.487707519531227,-1.09686889648435,-1.83188476562498,-2.7014221191406,-3.6944641113281,-4.7244934082031,-0.0234482455998659,0.282,-0.0231678616255522,0.271,-0.0228393077850342,0.346,-0.0223737545311451,0.447,-0.0216920431703329,1.76883,4.68837324592698,0.00119872,0.0513997069534325,-1.23674134595116,17.1907017439654,3.68471456680766
2017-10-08 00:00,-0.1,-0.600012207031227,96,96.9936065673828,0,282.899993896484,300.5,1.00000001335143e-10,100.23,100.27,0,0,6.42772545908219e-06,2.10408620660019e-06,0,0.000111117835331243,0.00873713847249746,0.0173786394298077,0.246,0.653,0.887,0.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.294427490234398,0.518243408203148,0.325067138671898,0.624719238281273,0.610253906250023,0.529107666015648,0.269219970703148,-0.0882934570312273,-0.485327148437477,-1.0931457519531,-1.82407226562498,-2.6881164550781,-3.67597045898435,-4.7026428222656,-0.024703785777092,0.269,-0.0244051348417997,0.267,-0.0237578842788935,0.342,-0.0229660887271166,0.445,-0.0220109689980745,0.552571,4.472371510565,-0.003481,0.027692347905948,-1.01962019754326,16.3986956681072,3.66994788663556
2017-10-09 00:00,0.4,0.600000000000023,93,92.9841842651367,0,313,313,1.00000001335143e-10,99.53,99.48,0,2.72517155508467e-07,1.5559964212081e-07,6.35873391274799e-07,0,0,0,0,0.271,0.462,0.644,0.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.292077636718773,0.439141845703148,0.468041992187523,0.421289062500023,0.461846923828148,0.439691162109398,0.420831298828148,0.257531738281273,-0.100561523437477,-0.486090087890602,-1.08853759765623,-1.81598510742185,-2.6750549316406,-3.6578430175781,-4.68106689453123,-0.0242770202457905,0.277,-0.0239856354892254,0.271,-0.0235508419573307,0.333,-0.0229619517922401,0.448,-0.0221319086849689,0.52366,4.64808043452301,0.000247288,0.0278965466694988,-1.1224545143476,17.0429609180086,3.72797016511523
2017-10-10 00:00,-1.3,-0.899999999999977,98,97.9958114624023,0,309,307.3,1.00000001335143e-10,100.45,100.47,0,0,0,4.2919568841171e-06,0,0.000132040702737868,0.0130094010382891,0.0258487667888403,0.24,0.377,0.565,0.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.181848144531273,0.281121826171898,0.185174560546898,0.331506347656273,0.350061035156273,0.351434326171898,0.226556396484398,-0.100103759765602,-0.490362548828102,-1.08560791015623,-1.80795898437498,-2.66217651367185,-3.64005126953123,-4.65982666015623,-0.0247176177799702,0.276,-0.0244226399809122,0.265,-0.0239081121981144,0.334,-0.023234436288476,0.446,-0.0223079845309258,0.674653,4.5919834677251,0.000266757,0.0266396420142056,-1.018600366973,16.8372726992153,3.75697888105528
2017-10-11 00:00,0,0.100000000000023,98,96.9932174682617,0,313.799987792969,314.1,1.00000001335143e-10,100.05,100.04,0,5.97975599703204e-07,2.87228630238068e-05,1.13615360533004e-05,0,0.00345839047804475,0.215295374393463,0.436361253261566,0.161,0.155,0.325,0.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.10351560226263e-06,0.102655029296898,0.147363281250023,0.100000000000023,0.190209960937523,0.227746582031273,0.258508300781273,0.189782714843773,-0.0958312988281023,-0.489355468749977,-1.08225097656248,-1.80023803710935,-2.6495422363281,-3.62259521484373,-4.63889160156248,-0.024894131347537,0.27,-0.024604419246316,0.265,-0.0241532977670431,0.331,-0.0235126726329327,0.449,-0.0225794203579426,1.11449,4.65132553585193,0.00099501,0.0376679698627022,-1.00798744982229,17.0548608818613,3.80685584312173
